name,price,star,review_count,cat,zipcode
Cocina de Barrio,$$,4.5,324,"New Mexican Cuisine,Cocktail Bars,Breakfast & Brunch",92108
Homestyle Hawaiian,$$,4,1785,"Hawaiian,Salad,Seafood",92108
TapRoom Beer Co,$$,4.5,83,"Breweries,Burgers,Chicken Wings",92108
Breakfast Bitch - San Diego,$$,4,817,Breakfast & Brunch,92108
CUCINA urbana,$$,4.5,4062,"Italian,Pizza,Wine Bars",92108
De Nada Kitchen & Market,$$,4.5,459,"Wine Bars,Pizza,Comfort Food",92108
"Snooze, an A.M. Eatery",$$,4.5,7280,"Breakfast & Brunch,Sandwiches,American (Traditional)",92108
Shrimp Heads,$$,4.5,841,"Cajun/Creole,Seafood",92108
True Food Kitchen,$$,4,2504,"American (New),Vegetarian,Vegan",92108
Siamo Napoli,$$,5,620,"Italian,Pizza,Cocktail Bars",92108
Monkey Bar,,5,8,"Cocktail Bars,Tapas/Small Plates,Pizza",92108
Grater Grilled Cheese,$$,4,791,"American (Traditional),Sandwiches,Burgers",92108
El Zarape Restaurant,$,4,2669,Mexican,92108
insideOUT,$$,4,302,"Lounges,Cocktail Bars,Mediterranean",92108
Soichi Sushi,$$$$,5,279,"Sushi Bars,Japanese,Seafood",92108
Pho Ca Dao Vietnamese Kitchen,,4,232,Vietnamese,92108
Pop Pie,$$,4.5,1215,"Desserts,Coffee & Tea,Breakfast & Brunch",92108
100s Seafood Grill Buffet,$$,4,1275,"Buffets,Seafood,Barbeque",92108
Silverlake Ramen,$$,4.5,23,Ramen,92108
Panini Kabob Grill - Mission Valley,$$,4.5,36,"Mediterranean,Middle Eastern,Kebab",92108
Parkhouse Eatery,$$,4,1861,"Breakfast & Brunch,American (Traditional),Bars",92108
The Village SD,$$,4.5,319,"Mexican,Sushi Bars,Japanese",92108
Hoxton Manor,$$$,5,14,"Cocktail Bars,American (New)",92108
La Vecindad Neighborhood Tacos,$$,4.5,1064,"Tacos,Cocktail Bars,Beer Bar",92108
Blanco Tacos & Tequila,$$,4.5,392,"Tacos,Cocktail Bars",92108
Zzan Hillcrest,,4.5,72,"Korean,Bars,Chicken Shop",92108
Harmony Cuisine 2B1,,4.5,10,"Japanese,Sushi Bars",92108
Jane’s Cafe,$,5,82,"Cafes,Breakfast & Brunch,Mexican",92108
Hash House A Go Go,$$,4,7753,"Breakfast & Brunch,American (New),Salad",92108
Tender Greens,$$,3.5,660,"American (New),Salad,Grocery",92108
Shank & Bone,$$,4.5,502,"Vietnamese,Beer, Wine & Spirits",92108
Blue Water Seafood Market & Grill,$$,4,3803,"Seafood,Seafood Markets",92108
Fort Oak,$$$,4.5,298,"American (New),Desserts,Bars",92108
Hanna’s Gourmet,$$,4.5,666,"Modern European,Italian,Breakfast & Brunch",92108
Mendocino Farms,$$,4,91,"Salad,Sandwiches",92108
Underbelly,$$,4,1563,"Ramen,Tapas/Small Plates,Cocktail Bars",92108
Izakaya Masa,$$,4,1238,"Izakaya,Ramen",92108
TBS Tavern,$$,4.5,62,"Bars,Tacos,American (Traditional)",92108
Cafe 21 University Heights,$$,4,1992,"American (New),Breakfast & Brunch",92108
BJ’s Restaurant & Brewhouse,$$,3,1055,"American (New),Breweries,Pizza",92108
NOLA on 5th,$$,4.5,29,"Comfort Food,Sports Bars,American (Traditional)",92108
MetlBar Creamery & Cafe,$$,4.5,50,"Breakfast & Brunch,Southern,Ice Cream & Frozen Yogurt",92108
The Prado - Balboa Park,$$,4,2800,"American (New),Beer Bar",92108
Sushi Kuchi,$$,4,815,"Japanese,Sushi Bars,Korean",92108
Rakitori Japanese Pub & Grill,$$,4.5,888,"Tapas/Small Plates,Ramen,Sushi Bars",92108
ARLO,,4.5,102,"American (New),Cocktail Bars,Seafood",92108
Dunedin New Zealand Eats,$$,4,751,"Burgers,American (Traditional)",92108
Pretzels & Pints,$,4.5,397,"Pretzels,Beer Bar,Sandwiches",92108
Shake Shack,$$,3.5,682,Burgers,92108
La Puerta,$$,5,6,Mexican,92108
Ka Prao Thai Cuisine,$$,4,499,Thai,92108
Chris’ Ono Grinds Island Grill,$$,4.5,845,Hawaiian,92108
Grater Greens,$$,4.5,81,"Salad,Vegetarian",92108
DAO Fu,$$,4.5,1270,"Japanese,Vietnamese",92108
The Asian Bistro,$$,4,1085,"Thai,Asian Fusion,Bars",92108
Muzita Abyssinian Bistro,$$,4.5,1862,"Ethiopian,Eritrean,Bars",92108
The Friendly,$,4,703,"Pizza,Burgers",92108
Tommy Bahama | Marlin Bar - San Diego,$$,4,81,"American (New),Seafood,Cocktail Bars",92108
Kiko’s Place Seafood,$,4.5,705,"Mexican,Seafood,Food Trucks",92108
Lucha Libre Gourmet Taco Shop,$$,4,7914,Mexican,92108
Old Town Tequila Factory,$$,4,1739,"Mexican,Bars",92108
The Lumpia Joint,,5,4,Filipino,92108
Goi Cuon,$,4.5,406,Vietnamese,92108
Cantina Mayahuel,$$,4,871,"Mexican,Bars",92108
Uptown Tavern,$$,4,616,"American (New),Lounges,Breakfast & Brunch",92108
Craft House North Park,$$,4,122,"Burgers,Seafood,Tacos",92108
New Orleans Creole Cafe,$$,4,477,Cajun/Creole,92108
RustiCucina,$$,4.5,336,"Italian,Breakfast & Brunch,Cocktail Bars",92108
The Friendly Tavern,$,4.5,190,Burgers,92108
Los Panchos,$,4.5,259,Mexican,92108
Baba’s Chicken,$$,4.5,149,"Chicken Shop,Fast Food,Sandwiches",92108
The Waffle Spot,$$,4,1745,"Breakfast & Brunch,Waffles,Salad",92108
Woomiok,$$,4.5,540,Korean,92108
The Greenspot Salad Company,$$,4.5,95,"Salad,Wraps",92108
Et Voilà French Bistro,$$$,4.5,547,"Bars,French",92108
Fuji Japanese Steakhouse & Sushi,$$,3.5,608,"Japanese,Steakhouses,Sushi Bars",92108
Sunnyboy Biscuit Company,$$,4.5,160,American (New),92108
Luna Grill,$$,4,817,"Mediterranean,Greek,Wraps",92108
Sushi Yorimichi,$$,4.5,30,"Sushi Bars,Ramen",92108
664 TJ Birrieria,,4,46,Mexican,92108
Tahona Bar,,4.5,339,"Cocktail Bars,Mexican,Breakfast & Brunch",92108
Starlite,$$,4,1936,"Cocktail Bars,Gastropubs",92108
Bahn Thai,$$,4.5,209,Thai,92108
Mister A’s,$$$$,4,2239,"American (New),Breakfast & Brunch,Cocktail Bars",92108
Plumeria Vegetarian,$$,4.5,1969,"Thai,Vegetarian,Vegan",92108
Sukhothai Extraordinaire,$$,4.5,374,"Thai,Seafood",92108
Cori Pastificio Trattoria,$$,4.5,199,"Italian,Wine Bars",92108
Bleu Bohème,$$$,4,1326,"French,Modern European",92108
Blind Lady Ale House,$$,4,1346,"Pizza,Pubs",92108
Dumplings N More,$$,4,512,"Chinese,Bubble Tea,Noodles",92108
Ramen Ryoma,$$,4,95,"Ramen,Tapas Bars,Izakaya",92108
Polanco Kitchen & Bar,$$,4,50,"Cocktail Bars,Mexican",92108
The Poke Co.,$$,4,246,"Poke,Hawaiian,Bubble Tea",92108
QDOBA Mexican Eats,,3,38,"Mexican,Fast Food",92108
The Red Door,$$,4.5,1266,"Cocktail Bars,Italian,Modern European",92108
California Burritos,$,4,862,"Mexican,Breakfast & Brunch",92108
Bowl Bar,,4.5,11,Asian Fusion,92108
J&T Thai Street Food,$,4,984,"Thai,Bubble Tea,Noodles",92108
P.F. Chang’s,$$,3.5,1001,"Chinese,Asian Fusion,Vietnamese",92108
The Barn,$$,4,220,"American (Traditional),Burgers,Cocktail Bars",92108
Blackmarket Bakery,$,4.5,463,"Bakeries,Sandwiches,Breakfast & Brunch",92108
Tavola Nostra Pizzeria e Cucina,$$,5,177,"Pizza,Italian",92108
Alexander’s North Park,$$,4,1278,"Italian,Pizza",92108
The Cheesecake Factory,$$,3,1934,"American (Traditional),Desserts",92108
Milk Tea Lab,$,4.5,96,"Bubble Tea,Themed Cafes",92108
CRACK Taco Shop,$,4,552,Tacos,92108
Empanada Kitchen,$,4.5,147,"Argentine,Empanadas,Breakfast & Brunch",92108
STACKED Food Well Built - San Diego - Temp. CLOSED,$$,4,2332,"Burgers,Pizza,American (Traditional)",92108
Sammy’s Woodfired Pizza & Grill- Mission Valley,$$,3.5,727,"Pizza,Gluten-Free,Salad",92108
Sushi Diner,$$,4,1587,"Japanese,Sushi Bars",92108
Urbn - North Park,$$,4,1680,"Pizza,Cocktail Bars",92108
CUCINA sorella,$$,4.5,415,"Italian,Wine Bars,Pizza",92108
The Habit Burger Grill,$$,4,740,"Burgers,Salad,Sandwiches",92108
Yokohama Yakitori Koubou,$$,4,708,Japanese,92108
FireBirds Chicken,$,4,412,"Chicken Shop,Fast Food,Sandwiches",92108
Breakfast & Bubbles,$$,3.5,195,"Breakfast & Brunch,Wine Bars,Champagne Bars",92108
Pete’s Seafood and Sandwich,$$,4.5,1161,"Cafes,Seafood,Sandwiches",92108
Benihana,$$$,3.5,1481,Japanese,92108
Cuscatlán San Diego,,5,4,"Salvadoran,Sandwiches,Chicken Wings",92108
Red House Pizza,$$,4,764,"Pizza,Gluten-Free,Vegan",92108
Atypical Waffle,$$,4.5,1209,"Breakfast & Brunch,Waffles,Cafes",92108
Theresa’s Italian Steakhouse,,4,40,"American (Traditional),Steakhouses,Italian",92108
City Tacos,$,4,2006,Tacos,92108
Parma Cucina Italiana,$$,4.5,850,"Italian,Seafood,Wine Bars",92108
A Truck Called Noodles,,5,24,"Food Trucks,Noodles",92108
Bivouac Ciderworks,$$,4.5,287,"American (New),Cocktail Bars,Brewpubs",92108
Marketplace Cafe,$$,4.5,316,"Cafes,American (New)",92108
Flap Your Jacks,$$,4.5,280,"Breakfast & Brunch,Cocktail Bars",92108
Twist,$,4.5,494,"Burgers,Chicken Wings,Sandwiches",92108
Tajima Ramen Hillcrest,$$,4,1421,"Ramen,Noodles,Poke",92108
Epic Wings,$,4,107,Chicken Wings,92108
SoCal Sushi,$$,4.5,133,Sushi Bars,92108
Cocina Calavera,,4.5,82,"Latin American,Mexican,Gluten-Free",92108
Wa Dining OKAN,$$,4.5,1122,Japanese,92108
Nishiki Ramen Hillcrest,$$,4,435,"Ramen,Noodles",92108
Fusion Eats,,4.5,68,"Asian Fusion,Chinese,Vegan",92108
Greater Greens,,5,1,Salad,92108
El Rey Tacos a Vapor,,5,5,"Tacos,Food Stands",92108
Broken Yolk Cafe,$$,3,1208,"Breakfast & Brunch,Cafes,American (Traditional)",92108
Pachamama,$$,4,208,"Latin American,Wine Bars,Vegetarian",92108
Grains,$$,4.5,533,"Vegan,Beer Bar,Thai",92108
The Brazilian Guys,$,4.5,134,"Acai Bowls,Breakfast & Brunch,Brazilian",92108
Taste Of Denmark,,5,89,"Scandinavian,Comfort Food,Sandwiches",92108
Bronx Pizza,$,4.5,3855,Pizza,92108
Cucina Basilico,$$,4.5,612,Italian,92108
Sisters Pizza,,4.5,418,"Pizza,Bars,Italian",92108
Outback Steakhouse,$$,3,704,Steakhouses,92108
Hunter Steakhouse,$$,3.5,588,"Steakhouses,American (Traditional)",92108
Big Front Door,$$,4.5,700,"Delis,Salad,Sandwiches",92108
Lia’s Lumpia,,5,4,"Filipino,Food Trucks",92108
Arrivederci Ristorante,$$,4,1445,Italian,92108
Chicago Bros Pizzeria,$,4,905,"Pizza,Italian,Sandwiches",92108
Kensington Cafe,$$,4,1172,"Breakfast & Brunch,American (Traditional)",92108
The Wise Ox Butcher & Eatery,,4.5,48,"Sandwiches,Meat Shops,Butcher",92108
Ponce’s Mexican Restaurant,$$,4,1326,Mexican,92108
El Tianguis,$,4.5,346,"Mexican,Gluten-Free",92108
Jimmy’s Up In Smoke BBQ,,4.5,10,Barbeque,92108
Sanchez Hulsey Brothers of Mercy Recovery Center,$$$$,5,3,American (New),92108
Ali’s Chicken & Waffles,,5,178,"Breakfast & Brunch,Soul Food,Waffles",92108
Taste of the Himalayas,$$,4,347,"Indian,Himalayan/Nepalese",92108
Pizzeria Luigi,$$,4,1110,"Pizza,Salad,Italian",92108
Pei Wei,$,3,630,"Asian Fusion,Chinese",92108
Himalayan Curry and Grill,$$,4.5,453,"Indian,Himalayan/Nepalese",92108
Alfredo’s Pizzeria,,4,75,Italian,92108
Giovanni’s Italian Restaurant,$$,4.5,218,"Italian,Pizza",92108
La Bonne Table,$$$,4.5,263,French,92108
Soi 30th,$$,4.5,376,Thai,92108
HiroNori Craft Ramen,$$,4.5,695,"Ramen,Noodles",92108
Bully’s East Prime Bistro Sports Bar,$$,3.5,864,"Steakhouses,Seafood,Sports Bars",92108
Breakfast Republic,$$,4,2961,"American (Traditional),Breakfast & Brunch",92108
Hope 46,$$,4,142,"American (New),Breakfast & Brunch",92108
Chick-fil-A,$,3,147,Fast Food,92108
Rudford’s Restaurant,$$,3.5,1071,"Diners,Breakfast & Brunch,Burgers",92108
Buta Japanese Ramen,$$,4.5,235,Ramen,92108
The Counter,$$,4,47,"Burgers,Salad,Sandwiches",92108
My Happy Place Cafe,,5,4,"Cafes,Salad,Sandwiches",92108
Sushi Diner 2,$$,4.5,340,Sushi Bars,92108
Thai Joint On Adams,$$,4.5,232,Thai,92108
Buffalo Wild Wings,$$,2.5,1056,"Chicken Wings,American (Traditional),Sports Bars",92108
Casa Guadalajara,$$,3.5,2447,"Mexican,Breakfast & Brunch,Soup",92108
Main Chick Hot Chicken,,4.5,52,"Fast Food,American (Traditional),Chicken Shop",92108
Chimney Nation,,4.5,9,"Bakeries,Hungarian,Sandwiches",92108
The Original Sab-E-Lee,$,4,633,Thai,92108
Prager Brothers Artisan Breads,,4.5,29,"Bakeries,Sandwiches",92108
Farmer’s Table Bay Park,$$,4,576,"Breakfast & Brunch,Italian,Pizza",92108
Brother’s Mexican Restaurant,$,4.5,180,"Mexican,Breakfast & Brunch",92108
Tandoor,$,4,393,Indian,92108
Oscars Mexican Seafood,$,4,1672,"Seafood,Mexican",92108
Yesenia’s Mexican Food & Ice Cream,,4.5,205,"Mexican,Ice Cream & Frozen Yogurt",92108
El Zarape Mexican Eatery,$$,3.5,201,"Mexican,Desserts,Breakfast & Brunch",92108
Mastiff Kitchen at North Park Beer,$$,4,94,"Gastropubs,Sandwiches,American (New)",92108
Chicago Not Dogs,$$,4.5,26,"Hot Dogs,Sandwiches,Vegan",92108
Pappalecco,$$,4,292,"Italian,Gelato,Pizza",92108
Sushi Tadokoro,$$$,4.5,710,"Sushi Bars,Japanese",92108
Pho Kitchen,$,4.5,455,Vietnamese,92108
Benedict’s - Temp. CLOSED,$,4.5,83,"Breakfast & Brunch,American (New),Sandwiches",92108
Mariscos Tiburon,$,4.5,3,"Mexican,Seafood",92108
Bhojan Griha,,5,2,Himalayan/Nepalese,92108
Soup Du Jour,$$,5,195,"Soup,Asian Fusion,Comfort Food",92108
Lemonade,$$,4,509,"Desserts,Salad,Sandwiches",92108
The King’s Craft Coffee Co.,,5,30,"Coffee & Tea,Sandwiches",92108
La Taverna,$$,4.5,92,"Italian,Wine Bars",92108
Old Town Mexican Cafe,$$,3.5,3154,"Mexican,Venues & Event Spaces,Breakfast & Brunch",92108
Zia Gourmet Pizza,$,4.5,954,Pizza,92108
Caffè Calabria,$$,4.5,1503,"Coffee & Tea,Pizza,Cocktail Bars",92108
