name,price,star,review_count,cat,zipcode
Al Toque Peruvian Kitchen - Vista,$$,4.5,68,"Peruvian,Latin American,Seafood",92008
Cancun Mexican and Seafood,$,4.5,408,"Seafood,Mexican",92008
Pacific Coast Spirits,$$,4.5,173,"Distilleries,American (New),Cocktail Bars",92008
Park 101,$$,3.5,606,"Beer Bar,Sandwiches,Barbeque",92008
Felix’s BBQ with Soul,,4.5,15,"Soul Food,Barbeque,Southern",92008
The Cheesecake Factory,$$,2.5,678,"Desserts,American (Traditional)",92008
Urban Plates,$$,4,825,"American (New),Sandwiches,Salad",92008
Rubio’s Test Kitchen,,5,2,"Desserts,Seafood,Mexican",92008
Pollos Maria,$,4,588,Mexican,92008
Best Pizza & Brew - Vista,,4.5,21,"Pizza,Italian,Beer Bar",92008
Blade 1936,$$,4.5,412,"Pizza,Italian",92008
Best Pizza & Brew Oceanside,$$,4.5,402,"Pizza,Beer Bar,Brewpubs",92008
Enzo’s BBQ & Alehouse,$$,4,725,"Barbeque,American (Traditional),Beer Bar",92008
Sancho’s Tacos,$,4.5,310,"Breakfast & Brunch,Tacos",92008
Burger Lounge,$$,4,622,Burgers,92008
The Yellow Deli,$,4,2052,"Sandwiches,Breakfast & Brunch,Salad",92008
Giaola Italian Kitchen,,3.5,104,"Italian,Wine Bars,American (New)",92008
Fratelli’s Italian Kitchen,$$,4.5,834,"Italian,Pizza,Seafood",92008
Casa de Bandini,$$,4,1570,"Mexican,Bars",92008
Copper Kings Burgers,,4.5,31,"Burgers,Street Vendors",92008
Bar Traza,,4,18,"Mediterranean,Lounges,Cocktail Bars",92008
Primo Pizza & Pasta,$,4,436,"Pizza,Italian,Salad",92008
French Corner,$,4,120,"French,Creperies,Cafes",92008
Bob’s Steak & Chop House,$$$,4,299,"Seafood,Steakhouses",92008
Island at Carlsbad Food Court,,4,6,Food Court,92008
Sinaloa Mexican & Seafood,$,4.5,273,"Seafood,Mexican",92008
Tinleaf Fresh Kitchen,$$,4,795,"American (New),Comfort Food,Sandwiches",92008
Bricks Family Restaurant,$$,4,198,Buffets,92008
Dragon’s Den Restaurant and Bar,$$,3,90,"American (Traditional),Bars",92008
Cafe Elysa,$,4,385,"Coffee & Tea,Breakfast & Brunch",92008
Barrel Republic Oceanside,$$,4.5,464,"American (New),Sports Bars,Beer Bar",92008
Pho Guys,$,4.5,584,"Vietnamese,Noodles,Soup",92008
Norte Mexican Food & Cocktail,$$,3,1141,"Mexican,Cocktail Bars,Specialty Food",92008
Islands Restaurant,$$,4,149,"Sports Bars,American (Traditional),Burgers",92008
J Box,$$,4,108,"Japanese,Asian Fusion,Korean",92008
Prontos’ Gourmet Market,$$,4.5,253,"Sandwiches,Breakfast & Brunch,Italian",92008
Hello Betty,$$,3.5,2173,"Seafood,Mexican,Breakfast & Brunch",92008
Thai Table Time,$$,4.5,583,Thai,92008
Mountain Mike’s Pizza,,4,12,Pizza,92008
Tin Fish,$$,4,271,"Seafood,Breakfast & Brunch,American (Traditional)",92008
MrBeast Burger,,3,12,"Food Delivery Services,Burgers",92008
Belching Beaver Brewery Tavern & Grill,$$,4,855,"Breweries,American (Traditional)",92008
Dog Haus Biergarten,,4,476,"Burgers,American (New),Beer Gardens",92008
Ciao Ristorante Italiano,$$,4.5,802,"Pizza,Italian,Desserts",92008
H&B Korean BBQ - Temp. CLOSED,$$,4.5,15,"Barbeque,Korean",92008
Don’s Country Kitchen,$$,4.5,1046,"Breakfast & Brunch,Coffee & Tea",92008
Shaks Mediterranean Bistro,$$,4.5,335,"Mediterranean,Greek,Lebanese",92008
Seafire Restaurant & Bar,$$,3.5,302,"Greek,Mediterranean,American (New)",92008
Cacio,,3.5,7,Italian,92008
Mena’s Afghan Kabob,,4.5,142,"Afghan,Middle Eastern,Halal",92008
Islands Restaurant,$$,3.5,373,"Burgers,Sports Bars,American (Traditional)",92008
El Cubano Food Truck,,4.5,13,"Cuban,Caribbean,Food Trucks",92008
Green Dragon Tavern & Museum,$$,4,673,"Venues & Event Spaces,American (New),Sports Bars",92008
Birrias El Padrino,$$,4.5,190,Mexican,92008
One Love Island Cuisine,$$,4.5,500,"Caribbean,Barbeque,Seafood",92008
China Fusion,$,4.5,374,"Chinese,Seafood,Soup",92008
Chicken Basket And Boba,,3.5,57,"Korean,Chicken Wings,Bubble Tea",92008
Valeries Taco Stand,$,4.5,260,"Tacos,Breakfast & Brunch",92008
Orfila Vineyards Tasting Room & Kitchen,$$,4.5,109,"Wine Tasting Room,Wine Tours,American (Traditional)",92008
Teri Cafe,$$,4,923,"Ramen,Sushi Bars,Beer Bar",92008
Teri Cafe,$$,4,745,"Sushi Bars,Hawaiian,Ramen",92008
Bushfire Kitchen - La Costa,$$,4,552,"Burgers,Gluten-Free,American (Traditional)",92008
Los Tacos,$,4,699,Tacos,92008
Harbor Fish & Chips,$$,4,753,"Fish & Chips,Seafood",92008
The Breakfast Mug,,4,110,"Breakfast & Brunch,American (Traditional)",92008
Come On Over Cafe,$,5,192,"Cafes,Sandwiches,Coffee & Tea",92008
Mediterranean House,,3.5,4,Mediterranean,92008
Colima’s Mexican Restaurant,$,4,518,Mexican,92008
Mangia e Bevi,$$,4.5,312,"Italian,Pizza,Wine Bars",92008
WildWood Crossing and Cantina,$$,4,173,"Cocktail Bars,New Mexican Cuisine,Steakhouses",92008
Knockout Pizza,$,4,577,Pizza,92008
Benito’s Pizza Cafe,$$,4.5,165,"Pizza,Pasta Shops,Chicken Shop",92008
Full Metal Burgers,$,5,106,"Food Trucks,Burgers",92008
Sunshine Kitchen,$,4.5,117,"Ramen,Asian Fusion",92008
Blaze Pizza,$$,4,802,"Pizza,Salad,Fast Food",92008
The Cove Bar and Grill,,3.5,9,"Salad,Wine Bars,American (Traditional)",92008
Nectarine Grove,$$,4.5,493,"American (New),Gluten-Free,Coffee & Tea",92008
Naan N Curry,$$,3.5,193,"Indian,Fast Food",92008
Thai Thai Restaurant,$$,4.5,496,Thai,92008
Corner grill,$$,4.5,127,"Persian/Iranian,Middle Eastern",92008
Richard Walker’s Pancake House,$$,3.5,336,"Breakfast & Brunch,Waffles,Coffee & Tea",92008
Raising Cane’s Chicken Fingers,$,3.5,348,Fast Food,92008
The Fry Fix,,5,1,"Food Stands,Waffles,Belgian",92008
Prohibition Brewing,$$,4,625,"American (Traditional),Brewpubs",92008
Leucadia Pizza Kitchen,$$,4,189,"Italian,Pizza,Sandwiches",92008
Chili’s,$$,3,311,"American (Traditional),Bars,Tex-Mex",92008
Partake Gastropub,$$,4,745,"Wine Bars,American (New),Gastropubs",92008
The Regal Seagull,$$,4.5,287,"American (New),Pubs,Chicken Wings",92008
Guahan Grill,$$,4.5,862,"Barbeque,Guamanian",92008
Lola’s 7 Up Market & Deli,$,4.5,313,"Delis,Mexican",92008
Surf Brothers Teriyaki,$,4,303,"Hawaiian,Barbeque,Fast Food",92008
Fat Joe’s O’side,$,4,134,"Sports Bars,Pizza",92008
Locally Toasted,,5,7,Delis,92008
Maggianos Italian Classics,,4,7,"Italian,Pasta Shops",92008
Jalisco Cantina,$$,4,251,"Mexican,Cocktail Bars",92008
Corner Pizza,,4.5,52,Pizza,92008
Ocean Thai Cuisine,$$,4,479,Thai,92008
INVITA,$,4,98,"Coffee & Tea,Bakeries,Sandwiches",92008
The Whet Noodle,$$,3.5,231,"Ramen,Noodles",92008
19TEN Oceanside,,4,33,"Sports Bars,American (Traditional),Fish & Chips",92008
Belching Beaver Pub 980,$$,4.5,519,"Brewpubs,American (Traditional)",92008
Hunter Steakhouse,$$,3.5,504,"Steakhouses,American (Traditional),Seafood",92008
Las Olas,$$,3.5,697,"Mexican,Seafood",92008
The Story Caffe,$,4.5,98,Cafes,92008
P.F. Chang’s,$$,3,568,"Chinese,Asian Fusion,Gluten-Free",92008
Savory Thai,$$,4,307,Thai,92008
Culinary Dropouts,,4,1,"Street Vendors,American (Traditional)",92008
Irinas Bar and Grill,$$,4.5,266,"American (Traditional),German,Sports Bars",92008
Solterra Winery & Kitchen,$$,4.5,800,"Wine Bars,Mediterranean,Tapas/Small Plates",92008
Sabai Sabai Thai Kitchen,$$,4.5,331,Thai,92008
China Fusion Restaurant,,4,112,Chinese,92008
The Privateer Coal Fire Pizza,$$,4,672,"Pizza,Wine Bars,Seafood",92008
URBN,$$,4,918,Pizza,92008
The Cheesesteak Grill,$$,4.5,556,"Cheesesteaks,Sandwiches,Burgers",92008
