name,price,star,review_count,cat,zipcode
Miss Cheese Tea Cafe,,3.5,1096,"Bubble Tea,Desserts,Taiwanese",91101
King Taco,$,3.5,1475,Mexican,91101
Trevos,$$,3,4,"American (New),Bars,Burgers",91101
Tarantino’s Pizzeria,$$,4,518,Pizza,91101
Fat Boys,,5,21,"Food Trucks,Caterers,American (Traditional)",91101
Rounds Premium Burgers,$$,4,816,"Burgers,Hot Dogs,Chicken Wings",91101
Contessa Italian Foods Collection,$$,4,67,"Italian,Pasta Shops,Imported Food",91101
Matsuri,$$,4,552,"Sushi Bars,Japanese",91101
Grandview Palace,$$,4,540,Chinese,91101
Lucky Baldwin’s Pub,$$,4,1041,"British,Pubs,Fish & Chips",91101
Me + Crepe,$$,4,314,Chinese,91101
Pie ‘n Burger,$$,3.5,1676,"Burgers,Diners",91101
Veggie Grill,$$,4,781,"American (New),Vegan",91101
Gyu-Kaku Japanese BBQ,$$,3.5,1893,"Japanese,Barbeque,Asian Fusion",91101
Himalayan Cafe,$$,4,565,"Himalayan/Nepalese,Indian",91101
Conrad’s,$$,3,359,"Diners,Cocktail Bars,American (Traditional)",91101
Europane - Temp. CLOSED,$$,4,744,"Bakeries,Cafes,Juice Bars & Smoothies",91101
Trejos Tacos - Pasadena,,2.5,7,"Mexican,Food Delivery Services",91101
Panda Express + Tea Bar,$,3.5,167,"Chinese,Fast Food,Bubble Tea",91101
Real Food Daily - Pasadena,$$,4,1023,"Vegan,American (New),Breakfast & Brunch",91101
Roll Factory by Straycat Kitchen,$$,4.5,204,"Poke,Sushi Bars,Desserts",91101
All India Cafe,$$,4,793,"Indian,Vegetarian,Caterers",91101
Go China,$$,4,374,"Chinese,Seafood,Asian Fusion",91101
Green Street Restaurant,$$,3.5,1295,"American (New),Breakfast & Brunch",91101
Tom’s,$,4,458,"Burgers,Diners,Sandwiches",91101
Amigo’s Restaurant,$$,3.5,501,Mexican,91101
Rubio’s Coastal Grill,$,3,185,"Mexican,Seafood,Salad",91101
Union Street Sandwich Company,$$,4,120,"Sandwiches,Salad,Breakfast & Brunch",91101
Float Pasadena,$,4,480,"Coffee & Tea,Sandwiches,Desserts",91101
T. Boyles Tavern,$,4,380,"Pubs,American (Traditional)",91101
The Otis Bar,$$,4,86,"Bars,American (New)",91101
Grilled Cheese Heaven,,1.5,8,"Sandwiches,Salad,Burgers",91101
Five Guys,,3,49,"Burgers,Sandwiches,Hot Dogs",91101
U Street Pizza,,4,70,Pizza,91101
Arturo’s Taco Truck,$,4,336,"Mexican,Food Trucks",91101
The Hat,$$,4,847,"American (Traditional),Sandwiches,Burgers",91101
El Metate,$,4,453,"Mexican,Seafood,Cocktail Bars",91101
Li Orient Asian Bar & Restaurant,,4.5,4,"Chinese,Bars,Seafood",91101
Constance Perry’s Lounge,$$,4,38,"Asian Fusion,Cocktail Bars,Tapas/Small Plates",91101
SushiStop Pasadena,$,3.5,1186,"Sushi Bars,Japanese",91101
Marston’s,$$,3.5,1100,"Breakfast & Brunch,American (Traditional),Sandwiches",91101
Tiffany’s Coffee,$,4,149,"Coffee & Tea,Sandwiches,Thai",91101
New Delhi Palace,$$,4,490,"Indian,Breakfast & Brunch",91101
Two Guys From Italy,$$,3.5,309,"Italian,Pizza",91101
The Cheesecake Factory,$$,3,1158,"Desserts,American (Traditional)",91101
Old Smokey’s,,3,2,Barbeque,91101
One Zo - Pasadena,$,4,171,"Taiwanese,Bubble Tea",91101
L&L Hawaiian Barbecue,$,3,309,"Hawaiian,Barbeque",91101
The Pumpernickel Deli,$,3,25,Delis,91101
Crepes de Paris,$$,3.5,367,"Breakfast & Brunch,Creperies,Salad",91101
Kathleen’s Restaurant,$$,4,118,American (Traditional),91101
Wendy’s,,1,1,"Burgers,Fast Food",91101
Saladang,$$,3.5,1061,Thai,91101
The Kitchen Italian Cafe & Pizzeria,$$,3.5,555,"Italian,Pizza",91101
Madeline Garden Bistro & Venue,$$$,3.5,601,"French,Tea Rooms,Venues & Event Spaces",91101
Euro Pane Bakery & Cafe,$$,4,1115,"Bakeries,Sandwiches,Desserts",91101
Lee’s Sandwiches,$,3,304,"Sandwiches,Vietnamese,Coffee & Tea",91101
Taco Libre,,3,113,Mexican,91101
Bar Celona,$$,3,173,"Tapas Bars,Lounges,Spanish",91101
Sorriso,$$,3,849,"Seafood,Italian,Steakhouses",91101
Porta Via Italian Foods,$$,4,410,"Delis,Salad,Italian",91101
Roots & Rye,$,4.5,265,"Acai Bowls,Juice Bars & Smoothies,Breakfast & Brunch",91101
Barneys Beanery,$$,3,82,"Pool Halls,Comfort Food,Sandwiches",91101
Teri & Yaki,$$,3.5,237,"Korean,Ramen",91101
Food Bar,,4,13,"Sandwiches,Wraps,Cafes",91101
La Estrella Tacos #2,$,3.5,453,Mexican,91101
SanSai Japanese Grill,$,3.5,231,"Japanese,Sushi Bars",91101
Lovebirds Cafe & Bakery,$,3.5,464,"Sandwiches,Breakfast & Brunch,Bakeries",91101
Hey That’s Amore,$$,4,390,"Coffee & Tea,Sandwiches",91101
Vince’s Deli,$,4,218,Sandwiches,91101
110 & Bellevue,$$,4,85,"American (New),Gastropubs",91101
Saladang Garden,$$,3.5,527,"Thai,Breakfast & Brunch,Venues & Event Spaces",91101
Le Cafe Creme,$,4.5,34,"Coffee & Tea,Sandwiches",91101
Hot Wings Cafe,$$,3,407,"American (New),Chicken Wings,Sports Bars",91101
A Gourmet Quickie,,5,1,Food Stands,91101
Philz Coffee,$,4.5,687,"Coffee & Tea,Breakfast & Brunch",91101
Más Veggies Vegan Taqueria,,3,2,"Food Delivery Services,Vegan,Mexican",91101
Jake’s Trustworthy Burgers & Beer,,4.5,23,"Burgers,Beer Bar",91101
Coffee and Plants,$,4,322,"Coffee & Tea,Bakeries,Vegan",91101
Tortas Mexico,$,4,252,"Mexican,Breakfast & Brunch",91101
CAR Artisan Chocolate,,5,33,"Cafes,Chocolatiers & Shops,Desserts",91101
Corner Bakery,$,3.5,516,"Breakfast & Brunch,Salad,Sandwiches",91101
Fonda Dona Julia,$,4,25,Mexican,91101
El Taquito Mexicano,$,3.5,210,Mexican,91101
Noda Sushi,$$,3.5,193,Sushi Bars,91101
Mako Bowl,$,3.5,164,Japanese,91101
Samlor Thai Street Food,,3,5,"Desserts,Noodles,Thai",91101
IX Tapa Cantina,$$,2.5,588,"Mexican,Lounges,Music Venues",91101
Pasadena Restaurant Week,,5,1,American (New),91101
Chipotle Mexican Grill,$,3,343,"Mexican,Fast Food",91101
